testId,frameNo,mapLatitude,mapLongitude,testYyddmm,testHhmmss,drivingTime
021022K1KA,frameNo,mapLatitude,mapLongitude,testYyddmm,testHhmmss,drivingTime
021022K1KA,11513,36.077236,140.201783,10/22/2002,13:36:24,0:05:57
021022K1KA,11514,36.077234,140.201777,10/22/2002,13:36:24,0:05:57
021022K1KA,11515,36.077232,140.201771,10/22/2002,13:36:24,0:05:57
021022K1KA,11516,36.07723,140.201765,10/22/2002,13:36:24,0:05:57
021022K1KA,11517,36.077229,140.201759,10/22/2002,13:36:24,0:05:57
021022K1KA,11518,36.077227,140.201753,10/22/2002,13:36:24,0:05:57
021022K1KA,11519,36.077225,140.201746,10/22/2002,13:36:24,0:05:57
021022K1KA,11520,36.077224,140.20174,10/22/2002,13:36:24,0:05:57
021022K1KA,11521,36.077222,140.201734,10/22/2002,13:36:25,0:05:58
021022K1KA,11522,36.07722,140.201728,10/22/2002,13:36:25,0:05:58
021022K1KA,11523,36.077219,140.201722,10/22/2002,13:36:25,0:05:58
021022K1KA,11524,36.077217,140.201716,10/22/2002,13:36:25,0:05:58
021022K1KA,11525,36.077216,140.20171,10/22/2002,13:36:25,0:05:58
021022K1KA,11526,36.077214,140.201703,10/22/2002,13:36:25,0:05:58
021022K1KA,11527,36.077213,140.201697,10/22/2002,13:36:25,0:05:58
021022K1KA,11528,36.077212,140.201691,10/22/2002,13:36:25,0:05:58
021022K1KA,11529,36.07721,140.201685,10/22/2002,13:36:25,0:05:58
021022K1KA,11530,36.077209,140.201679,10/22/2002,13:36:25,0:05:58
021022K1KA,11531,36.077207,140.201673,10/22/2002,13:36:25,0:05:58
021022K1KA,11532,36.077206,140.201666,10/22/2002,13:36:25,0:05:58
021022K1KA,11533,36.077204,140.20166,10/22/2002,13:36:25,0:05:58
021022K1KA,11534,36.077203,140.201654,10/22/2002,13:36:25,0:05:58
021022K1KA,11535,36.077201,140.201648,10/22/2002,13:36:25,0:05:58
021022K1KA,11536,36.0772,140.201642,10/22/2002,13:36:25,0:05:58
021022K1KA,11537,36.077198,140.201636,10/22/2002,13:36:25,0:05:58
021022K1KA,11538,36.077197,140.20163,10/22/2002,13:36:25,0:05:58
021022K1KA,11539,36.077195,140.201623,10/22/2002,13:36:25,0:05:58
021022K1KA,11540,36.077194,140.201617,10/22/2002,13:36:25,0:05:58
021022K1KA,11541,36.077192,140.201611,10/22/2002,13:36:25,0:05:58
021022K1KA,11542,36.077191,140.201605,10/22/2002,13:36:25,0:05:58
021022K1KA,11543,36.077189,140.201599,10/22/2002,13:36:25,0:05:58
021022K1KA,11544,36.077188,140.201593,10/22/2002,13:36:25,0:05:58
021022K1KA,11545,36.077186,140.201587,10/22/2002,13:36:25,0:05:58
021022K1KA,11546,36.077185,140.20158,10/22/2002,13:36:25,0:05:58
021022K1KA,11547,36.077184,140.201574,10/22/2002,13:36:25,0:05:58
021022K1KA,11548,36.077182,140.201568,10/22/2002,13:36:25,0:05:58
021022K1KA,11549,36.077181,140.201562,10/22/2002,13:36:25,0:05:58
021022K1KA,11550,36.077179,140.201556,10/22/2002,13:36:25,0:05:58
021022K1KA,11551,36.077178,140.20155,10/22/2002,13:36:26,0:05:59
021022K1KA,11552,36.077176,140.201544,10/22/2002,13:36:26,0:05:59
021022K1KA,11553,36.077175,140.201537,10/22/2002,13:36:26,0:05:59
021022K1KA,11554,36.077173,140.201531,10/22/2002,13:36:26,0:05:59
021022K1KA,11555,36.077172,140.201525,10/22/2002,13:36:26,0:05:59
021022K1KA,11556,36.07717,140.201519,10/22/2002,13:36:26,0:05:59
021022K1KA,11557,36.077169,140.201513,10/22/2002,13:36:26,0:05:59
021022K1KA,11558,36.077167,140.201507,10/22/2002,13:36:26,0:05:59
021022K1KA,11559,36.077166,140.201501,10/22/2002,13:36:26,0:05:59
021022K1KA,11560,36.077164,140.201494,10/22/2002,13:36:26,0:05:59
021022K1KA,11561,36.077163,140.201488,10/22/2002,13:36:26,0:05:59
021022K1KA,11562,36.077161,140.201482,10/22/2002,13:36:26,0:05:59
021022K1KA,11563,36.07716,140.201476,10/22/2002,13:36:26,0:05:59
021022K1KA,11564,36.077158,140.20147,10/22/2002,13:36:26,0:05:59
021022K1KA,11565,36.077157,140.201464,10/22/2002,13:36:26,0:05:59
021022K1KA,11566,36.077156,140.201457,10/22/2002,13:36:26,0:05:59
021022K1KA,11567,36.077154,140.201451,10/22/2002,13:36:26,0:05:59
021022K1KA,11568,36.077153,140.201445,10/22/2002,13:36:26,0:05:59
021022K1KA,11569,36.077151,140.201439,10/22/2002,13:36:26,0:05:59
021022K1KA,11570,36.07715,140.201433,10/22/2002,13:36:26,0:05:59
021022K1KA,11571,36.077148,140.201427,10/22/2002,13:36:26,0:05:59
021022K1KA,11572,36.077147,140.201421,10/22/2002,13:36:26,0:05:59
021022K1KA,11573,36.077145,140.201415,10/22/2002,13:36:26,0:05:59
021022K1KA,11574,36.077144,140.201408,10/22/2002,13:36:26,0:05:59
021022K1KA,11575,36.077142,140.201402,10/22/2002,13:36:26,0:05:59
021022K1KA,11576,36.077141,140.201396,10/22/2002,13:36:26,0:05:59
021022K1KA,11577,36.077139,140.20139,10/22/2002,13:36:26,0:05:59
021022K1KA,11578,36.077138,140.201384,10/22/2002,13:36:26,0:05:59
021022K1KA,11579,36.077136,140.201378,10/22/2002,13:36:26,0:05:59
021022K1KA,11580,36.077135,140.201372,10/22/2002,13:36:26,0:05:59
021022K1KA,11581,36.077134,140.201366,10/22/2002,13:36:27,0:06:00
021022K1KA,11582,36.077132,140.201359,10/22/2002,13:36:27,0:06:00
021022K1KA,11583,36.077131,140.201353,10/22/2002,13:36:27,0:06:00
021022K1KA,11584,36.077129,140.201347,10/22/2002,13:36:27,0:06:00
021022K1KA,11585,36.077128,140.201341,10/22/2002,13:36:27,0:06:00
021022K1KA,11586,36.077126,140.201335,10/22/2002,13:36:27,0:06:00
021022K1KA,11587,36.077125,140.201329,10/22/2002,13:36:27,0:06:00
021022K1KA,11588,36.077123,140.201323,10/22/2002,13:36:27,0:06:00
021022K1KA,11589,36.077122,140.201317,10/22/2002,13:36:27,0:06:00
021022K1KA,11590,36.07712,140.201311,10/22/2002,13:36:27,0:06:00
021022K1KA,11591,36.077119,140.201305,10/22/2002,13:36:27,0:06:00
021022K1KA,11592,36.077117,140.201298,10/22/2002,13:36:27,0:06:00
021022K1KA,11593,36.077116,140.201292,10/22/2002,13:36:27,0:06:00
021022K1KA,11594,36.077115,140.201286,10/22/2002,13:36:27,0:06:00
021022K1KA,11595,36.077113,140.20128,10/22/2002,13:36:27,0:06:00
021022K1KA,11596,36.077112,140.201274,10/22/2002,13:36:27,0:06:00
021022K1KA,11597,36.07711,140.201268,10/22/2002,13:36:27,0:06:00
021022K1KA,11598,36.077109,140.201262,10/22/2002,13:36:27,0:06:00
021022K1KA,11599,36.077107,140.201256,10/22/2002,13:36:27,0:06:00
021022K1KA,11600,36.077106,140.20125,10/22/2002,13:36:27,0:06:00
021022K1KA,11601,36.077104,140.201244,10/22/2002,13:36:27,0:06:00
021022K1KA,11602,36.077103,140.201237,10/22/2002,13:36:27,0:06:00
021022K1KA,11603,36.077101,140.201231,10/22/2002,13:36:27,0:06:00
021022K1KA,11604,36.0771,140.201225,10/22/2002,13:36:27,0:06:00
021022K1KA,11605,36.077098,140.201219,10/22/2002,13:36:27,0:06:00
021022K1KA,11606,36.077097,140.201213,10/22/2002,13:36:27,0:06:00
021022K1KA,11607,36.077096,140.201207,10/22/2002,13:36:27,0:06:00
021022K1KA,11608,36.077094,140.201201,10/22/2002,13:36:27,0:06:00
021022K1KA,11609,36.077093,140.201195,10/22/2002,13:36:27,0:06:00
021022K1KA,11610,36.077091,140.201189,10/22/2002,13:36:27,0:06:00
021022K1KA,11611,36.07709,140.201183,10/22/2002,13:36:28,0:06:01
021022K1KA,11612,36.077088,140.201177,10/22/2002,13:36:28,0:06:01
021022K1KA,11613,36.077087,140.201171,10/22/2002,13:36:28,0:06:01
021022K1KA,11614,36.077085,140.201164,10/22/2002,13:36:28,0:06:01
021022K1KA,11615,36.077084,140.201158,10/22/2002,13:36:28,0:06:01
021022K1KA,11616,36.077082,140.201152,10/22/2002,13:36:28,0:06:01
021022K1KA,11617,36.077081,140.201146,10/22/2002,13:36:28,0:06:01
021022K1KA,11618,36.077079,140.20114,10/22/2002,13:36:28,0:06:01
021022K1KA,11619,36.077078,140.201134,10/22/2002,13:36:28,0:06:01
021022K1KA,11620,36.077076,140.201128,10/22/2002,13:36:28,0:06:01
021022K1KA,11621,36.077075,140.201122,10/22/2002,13:36:28,0:06:01
021022K1KA,11622,36.077073,140.201116,10/22/2002,13:36:28,0:06:01
021022K1KA,11623,36.077072,140.20111,10/22/2002,13:36:28,0:06:01
021022K1KA,11624,36.07707,140.201103,10/22/2002,13:36:28,0:06:01
021022K1KA,11625,36.077069,140.201097,10/22/2002,13:36:28,0:06:01
021022K1KA,11626,36.077067,140.201091,10/22/2002,13:36:28,0:06:01
021022K1KA,11627,36.077066,140.201085,10/22/2002,13:36:28,0:06:01
021022K1KA,11628,36.077064,140.201079,10/22/2002,13:36:28,0:06:01
021022K1KA,11629,36.077063,140.201073,10/22/2002,13:36:28,0:06:01
021022K1KA,11630,36.077061,140.201067,10/22/2002,13:36:28,0:06:01
021022K1KA,11631,36.07706,140.201061,10/22/2002,13:36:28,0:06:01
021022K1KA,11632,36.077058,140.201055,10/22/2002,13:36:28,0:06:01
021022K1KA,11633,36.077057,140.201049,10/22/2002,13:36:28,0:06:01
021022K1KA,11634,36.077056,140.201042,10/22/2002,13:36:28,0:06:01
021022K1KA,11635,36.077054,140.201036,10/22/2002,13:36:28,0:06:01
021022K1KA,11636,36.077053,140.20103,10/22/2002,13:36:28,0:06:01
021022K1KA,11637,36.077051,140.201024,10/22/2002,13:36:28,0:06:01
021022K1KA,11638,36.07705,140.201018,10/22/2002,13:36:28,0:06:01
021022K1KA,11639,36.077048,140.201012,10/22/2002,13:36:28,0:06:01
021022K1KA,11640,36.077047,140.201006,10/22/2002,13:36:28,0:06:01
021022K1KA,11641,36.077045,140.201,10/22/2002,13:36:29,0:06:02
021022K1KA,11642,36.077044,140.200994,10/22/2002,13:36:29,0:06:02
021022K1KA,11643,36.077042,140.200988,10/22/2002,13:36:29,0:06:02
021022K1KA,11644,36.077041,140.200982,10/22/2002,13:36:29,0:06:02
021022K1KA,11645,36.077039,140.200976,10/22/2002,13:36:29,0:06:02
021022K1KA,11646,36.077038,140.20097,10/22/2002,13:36:29,0:06:02
021022K1KA,11647,36.077037,140.200963,10/22/2002,13:36:29,0:06:02
021022K1KA,11648,36.077036,140.200957,10/22/2002,13:36:29,0:06:02
021022K1KA,11649,36.077035,140.200951,10/22/2002,13:36:29,0:06:02
021022K1KA,11650,36.077035,140.200945,10/22/2002,13:36:29,0:06:02
021022K1KA,11651,36.077034,140.200939,10/22/2002,13:36:29,0:06:02
021022K1KA,11652,36.077033,140.200932,10/22/2002,13:36:29,0:06:02
021022K1KA,11653,36.077032,140.200926,10/22/2002,13:36:29,0:06:02
021022K1KA,11654,36.077031,140.20092,10/22/2002,13:36:29,0:06:02
021022K1KA,11655,36.077031,140.200914,10/22/2002,13:36:29,0:06:02
021022K1KA,11656,36.07703,140.200908,10/22/2002,13:36:29,0:06:02
021022K1KA,11657,36.077029,140.200901,10/22/2002,13:36:29,0:06:02
021022K1KA,11658,36.077028,140.200895,10/22/2002,13:36:29,0:06:02
021022K1KA,11659,36.077027,140.200889,10/22/2002,13:36:29,0:06:02
021022K1KA,11660,36.077027,140.200883,10/22/2002,13:36:29,0:06:02
021022K1KA,11661,36.077026,140.200877,10/22/2002,13:36:29,0:06:02
021022K1KA,11662,36.077025,140.20087,10/22/2002,13:36:29,0:06:02
021022K1KA,11663,36.077024,140.200864,10/22/2002,13:36:29,0:06:02
021022K1KA,11664,36.077023,140.200858,10/22/2002,13:36:29,0:06:02
021022K1KA,11665,36.077023,140.200852,10/22/2002,13:36:29,0:06:02
021022K1KA,11666,36.077022,140.200845,10/22/2002,13:36:29,0:06:02
021022K1KA,11667,36.077021,140.200839,10/22/2002,13:36:29,0:06:02
021022K1KA,11668,36.07702,140.200833,10/22/2002,13:36:29,0:06:02
021022K1KA,11669,36.077019,140.200827,10/22/2002,13:36:29,0:06:02
021022K1KA,11670,36.077018,140.200821,10/22/2002,13:36:29,0:06:02
021022K1KA,11671,36.077018,140.200814,10/22/2002,13:36:30,0:06:03
021022K1KA,11672,36.077017,140.200808,10/22/2002,13:36:30,0:06:03
021022K1KA,11673,36.077016,140.200802,10/22/2002,13:36:30,0:06:03
021022K1KA,11674,36.077015,140.200796,10/22/2002,13:36:30,0:06:03
021022K1KA,11675,36.077014,140.20079,10/22/2002,13:36:30,0:06:03
021022K1KA,11676,36.077014,140.200783,10/22/2002,13:36:30,0:06:03
021022K1KA,11677,36.077013,140.200777,10/22/2002,13:36:30,0:06:03
021022K1KA,11678,36.077012,140.200771,10/22/2002,13:36:30,0:06:03
021022K1KA,11679,36.077011,140.200765,10/22/2002,13:36:30,0:06:03
021022K1KA,11680,36.07701,140.200759,10/22/2002,13:36:30,0:06:03
021022K1KA,11681,36.07701,140.200752,10/22/2002,13:36:30,0:06:03
021022K1KA,11682,36.077009,140.200746,10/22/2002,13:36:30,0:06:03
021022K1KA,11683,36.077008,140.20074,10/22/2002,13:36:30,0:06:03
021022K1KA,11684,36.077007,140.200734,10/22/2002,13:36:30,0:06:03
021022K1KA,11685,36.077006,140.200728,10/22/2002,13:36:30,0:06:03
021022K1KA,11686,36.077006,140.200722,10/22/2002,13:36:30,0:06:03
021022K1KA,11687,36.077005,140.200716,10/22/2002,13:36:30,0:06:03
021022K1KA,11688,36.077004,140.200709,10/22/2002,13:36:30,0:06:03
021022K1KA,11689,36.077003,140.200703,10/22/2002,13:36:30,0:06:03
021022K1KA,11690,36.077002,140.200697,10/22/2002,13:36:30,0:06:03
021022K1KA,11691,36.077002,140.200691,10/22/2002,13:36:30,0:06:03
021022K1KA,11692,36.077001,140.200685,10/22/2002,13:36:30,0:06:03
021022K1KA,11693,36.077,140.200679,10/22/2002,13:36:30,0:06:03
021022K1KA,11694,36.076999,140.200673,10/22/2002,13:36:30,0:06:03
021022K1KA,11695,36.076999,140.200667,10/22/2002,13:36:30,0:06:03
021022K1KA,11696,36.076998,140.200661,10/22/2002,13:36:30,0:06:03
021022K1KA,11697,36.076997,140.200655,10/22/2002,13:36:30,0:06:03
021022K1KA,11698,36.076996,140.200649,10/22/2002,13:36:30,0:06:03
021022K1KA,11699,36.076995,140.200643,10/22/2002,13:36:30,0:06:03
021022K1KA,11700,36.076995,140.200637,10/22/2002,13:36:30,0:06:03
021022K1KA,11701,36.076994,140.200631,10/22/2002,13:36:31,0:06:04
021022K1KA,11702,36.076993,140.200625,10/22/2002,13:36:31,0:06:04
021022K1KA,11703,36.076992,140.200619,10/22/2002,13:36:31,0:06:04
021022K1KA,11704,36.076992,140.200613,10/22/2002,13:36:31,0:06:04
021022K1KA,11705,36.076991,140.200607,10/22/2002,13:36:31,0:06:04
021022K1KA,11706,36.07699,140.200601,10/22/2002,13:36:31,0:06:04
021022K1KA,11707,36.076989,140.200595,10/22/2002,13:36:31,0:06:04
021022K1KA,11708,36.076988,140.200589,10/22/2002,13:36:31,0:06:04
021022K1KA,11709,36.076988,140.200583,10/22/2002,13:36:31,0:06:04
021022K1KA,11710,36.076987,140.200577,10/22/2002,13:36:31,0:06:04
021022K1KA,11711,36.076986,140.200571,10/22/2002,13:36:31,0:06:04
021022K1KA,11712,36.076985,140.200565,10/22/2002,13:36:31,0:06:04
021022K1KA,11713,36.076985,140.200559,10/22/2002,13:36:31,0:06:04
021022K1KA,11714,36.076984,140.200553,10/22/2002,13:36:31,0:06:04
021022K1KA,11715,36.076983,140.200547,10/22/2002,13:36:31,0:06:04
021022K1KA,11716,36.076982,140.200541,10/22/2002,13:36:31,0:06:04
021022K1KA,11717,36.076981,140.200535,10/22/2002,13:36:31,0:06:04
021022K1KA,11718,36.076981,140.200529,10/22/2002,13:36:31,0:06:04
021022K1KA,11719,36.07698,140.200523,10/22/2002,13:36:31,0:06:04
021022K1KA,11720,36.076979,140.200517,10/22/2002,13:36:31,0:06:04
021022K1KA,11721,36.076978,140.200511,10/22/2002,13:36:31,0:06:04
021022K1KA,11722,36.076978,140.200506,10/22/2002,13:36:31,0:06:04
021022K1KA,11723,36.076977,140.2005,10/22/2002,13:36:31,0:06:04
021022K1KA,11724,36.076976,140.200494,10/22/2002,13:36:31,0:06:04
021022K1KA,11725,36.076975,140.200488,10/22/2002,13:36:31,0:06:04
021022K1KA,11726,36.076975,140.200482,10/22/2002,13:36:31,0:06:04
021022K1KA,11727,36.076974,140.200476,10/22/2002,13:36:31,0:06:04
021022K1KA,11728,36.076973,140.20047,10/22/2002,13:36:31,0:06:04
021022K1KA,11729,36.076973,140.200465,10/22/2002,13:36:31,0:06:04
021022K1KA,11730,36.076972,140.200459,10/22/2002,13:36:31,0:06:04
021022K1KA,11731,36.076971,140.200453,10/22/2002,13:36:32,0:06:05
021022K1KA,11732,36.076971,140.200447,10/22/2002,13:36:32,0:06:05
021022K1KA,11733,36.07697,140.200441,10/22/2002,13:36:32,0:06:05
021022K1KA,11734,36.076969,140.200435,10/22/2002,13:36:32,0:06:05
021022K1KA,11735,36.076969,140.20043,10/22/2002,13:36:32,0:06:05
021022K1KA,11736,36.076968,140.200424,10/22/2002,13:36:32,0:06:05
021022K1KA,11737,36.076967,140.200418,10/22/2002,13:36:32,0:06:05
021022K1KA,11738,36.076966,140.200412,10/22/2002,13:36:32,0:06:05
021022K1KA,11739,36.076966,140.200406,10/22/2002,13:36:32,0:06:05
021022K1KA,11740,36.076965,140.2004,10/22/2002,13:36:32,0:06:05
021022K1KA,11741,36.076964,140.200395,10/22/2002,13:36:32,0:06:05
021022K1KA,11742,36.076964,140.200389,10/22/2002,13:36:32,0:06:05
021022K1KA,11743,36.076964,140.200383,10/22/2002,13:36:32,0:06:05
021022K1KA,11744,36.076964,140.200377,10/22/2002,13:36:32,0:06:05
021022K1KA,11745,36.076964,140.200371,10/22/2002,13:36:32,0:06:05
021022K1KA,11746,36.076964,140.200366,10/22/2002,13:36:32,0:06:05
021022K1KA,11747,36.076963,140.20036,10/22/2002,13:36:32,0:06:05
021022K1KA,11748,36.076963,140.200354,10/22/2002,13:36:32,0:06:05
021022K1KA,11749,36.076963,140.200348,10/22/2002,13:36:32,0:06:05
021022K1KA,11750,36.076963,140.200342,10/22/2002,13:36:32,0:06:05
021022K1KA,11751,36.076963,140.200337,10/22/2002,13:36:32,0:06:05
021022K1KA,11752,36.076963,140.200331,10/22/2002,13:36:32,0:06:05
021022K1KA,11753,36.076963,140.200325,10/22/2002,13:36:32,0:06:05
021022K1KA,11754,36.076963,140.200319,10/22/2002,13:36:32,0:06:05
021022K1KA,11755,36.076962,140.200313,10/22/2002,13:36:32,0:06:05
021022K1KA,11756,36.076962,140.200308,10/22/2002,13:36:32,0:06:05
021022K1KA,11757,36.076962,140.200302,10/22/2002,13:36:32,0:06:05
021022K1KA,11758,36.076962,140.200296,10/22/2002,13:36:32,0:06:05
021022K1KA,11759,36.076962,140.20029,10/22/2002,13:36:32,0:06:05
021022K1KA,11760,36.076962,140.200285,10/22/2002,13:36:32,0:06:05
021022K1KA,11761,36.076962,140.200279,10/22/2002,13:36:33,0:06:06
021022K1KA,11762,36.076962,140.200273,10/22/2002,13:36:33,0:06:06
021022K1KA,11763,36.076961,140.200268,10/22/2002,13:36:33,0:06:06
021022K1KA,11764,36.076961,140.200262,10/22/2002,13:36:33,0:06:06
021022K1KA,11765,36.076961,140.200256,10/22/2002,13:36:33,0:06:06
021022K1KA,11766,36.076961,140.200251,10/22/2002,13:36:33,0:06:06
021022K1KA,11767,36.076961,140.200245,10/22/2002,13:36:33,0:06:06
021022K1KA,11768,36.076961,140.200239,10/22/2002,13:36:33,0:06:06
021022K1KA,11769,36.076961,140.200234,10/22/2002,13:36:33,0:06:06
021022K1KA,11770,36.076961,140.200228,10/22/2002,13:36:33,0:06:06
021022K1KA,11771,36.076961,140.200222,10/22/2002,13:36:33,0:06:06
021022K1KA,11772,36.07696,140.200217,10/22/2002,13:36:33,0:06:06
021022K1KA,11773,36.07696,140.200211,10/22/2002,13:36:33,0:06:06
021022K1KA,11774,36.07696,140.200205,10/22/2002,13:36:33,0:06:06
021022K1KA,11775,36.07696,140.2002,10/22/2002,13:36:33,0:06:06
021022K1KA,11776,36.07696,140.200194,10/22/2002,13:36:33,0:06:06
021022K1KA,11777,36.07696,140.200188,10/22/2002,13:36:33,0:06:06
021022K1KA,11778,36.07696,140.200183,10/22/2002,13:36:33,0:06:06
021022K1KA,11779,36.07696,140.200177,10/22/2002,13:36:33,0:06:06
021022K1KA,11780,36.076959,140.200172,10/22/2002,13:36:33,0:06:06
021022K1KA,11781,36.076959,140.200166,10/22/2002,13:36:33,0:06:06
021022K1KA,11782,36.076959,140.20016,10/22/2002,13:36:33,0:06:06
021022K1KA,11783,36.076959,140.200155,10/22/2002,13:36:33,0:06:06
021022K1KA,11784,36.076959,140.200149,10/22/2002,13:36:33,0:06:06
021022K1KA,11785,36.076959,140.200144,10/22/2002,13:36:33,0:06:06
021022K1KA,11786,36.076959,140.200138,10/22/2002,13:36:33,0:06:06
021022K1KA,11787,36.076959,140.200133,10/22/2002,13:36:33,0:06:06
021022K1KA,11788,36.076959,140.200127,10/22/2002,13:36:33,0:06:06
021022K1KA,11789,36.076958,140.200122,10/22/2002,13:36:33,0:06:06
021022K1KA,11790,36.076958,140.200116,10/22/2002,13:36:33,0:06:06
021022K1KA,11791,36.076958,140.200111,10/22/2002,13:36:34,0:06:07
021022K1KA,11792,36.076958,140.200105,10/22/2002,13:36:34,0:06:07
021022K1KA,11793,36.076958,140.200099,10/22/2002,13:36:34,0:06:07
021022K1KA,11794,36.076958,140.200094,10/22/2002,13:36:34,0:06:07
021022K1KA,11795,36.076958,140.200088,10/22/2002,13:36:34,0:06:07
021022K1KA,11796,36.076958,140.200083,10/22/2002,13:36:34,0:06:07
021022K1KA,11797,36.076957,140.200077,10/22/2002,13:36:34,0:06:07
021022K1KA,11798,36.076957,140.200072,10/22/2002,13:36:34,0:06:07
021022K1KA,11799,36.076957,140.200067,10/22/2002,13:36:34,0:06:07
021022K1KA,11800,36.076957,140.200061,10/22/2002,13:36:34,0:06:07
021022K1KA,11801,36.076957,140.200056,10/22/2002,13:36:34,0:06:07
021022K1KA,11802,36.076957,140.20005,10/22/2002,13:36:34,0:06:07
021022K1KA,11803,36.076957,140.200045,10/22/2002,13:36:34,0:06:07
021022K1KA,11804,36.076958,140.200039,10/22/2002,13:36:34,0:06:07
021022K1KA,11805,36.076958,140.200034,10/22/2002,13:36:34,0:06:07
021022K1KA,11806,36.076958,140.200029,10/22/2002,13:36:34,0:06:07
021022K1KA,11807,36.076959,140.200023,10/22/2002,13:36:34,0:06:07
021022K1KA,11808,36.076959,140.200018,10/22/2002,13:36:34,0:06:07
021022K1KA,11809,36.07696,140.200012,10/22/2002,13:36:34,0:06:07
021022K1KA,11810,36.07696,140.200007,10/22/2002,13:36:34,0:06:07
021022K1KA,11811,36.07696,140.200002,10/22/2002,13:36:34,0:06:07
021022K1KA,11812,36.076961,140.199996,10/22/2002,13:36:34,0:06:07
021022K1KA,11813,36.076961,140.199991,10/22/2002,13:36:34,0:06:07
021022K1KA,11814,36.076961,140.199986,10/22/2002,13:36:34,0:06:07
021022K1KA,11815,36.076962,140.19998,10/22/2002,13:36:34,0:06:07
021022K1KA,11816,36.076962,140.199975,10/22/2002,13:36:34,0:06:07
021022K1KA,11817,36.076962,140.19997,10/22/2002,13:36:34,0:06:07
021022K1KA,11818,36.076963,140.199964,10/22/2002,13:36:34,0:06:07
021022K1KA,11819,36.076963,140.199959,10/22/2002,13:36:34,0:06:07
021022K1KA,11820,36.076963,140.199954,10/22/2002,13:36:34,0:06:07
021022K1KA,11821,36.076964,140.199949,10/22/2002,13:36:34,0:06:07
021022K1KA,11822,36.076964,140.199943,10/22/2002,13:36:35,0:06:08
021022K1KA,11823,36.076964,140.199938,10/22/2002,13:36:35,0:06:08
021022K1KA,11824,36.076965,140.199933,10/22/2002,13:36:35,0:06:08
021022K1KA,11825,36.076965,140.199927,10/22/2002,13:36:35,0:06:08
021022K1KA,11826,36.076965,140.199922,10/22/2002,13:36:35,0:06:08
021022K1KA,11827,36.076966,140.199917,10/22/2002,13:36:35,0:06:08
021022K1KA,11828,36.076966,140.199912,10/22/2002,13:36:35,0:06:08
021022K1KA,11829,36.076966,140.199907,10/22/2002,13:36:35,0:06:08
021022K1KA,11830,36.076967,140.199901,10/22/2002,13:36:35,0:06:08
021022K1KA,11831,36.076969,140.199897,10/22/2002,13:36:35,0:06:08
021022K1KA,11832,36.076971,140.199892,10/22/2002,13:36:35,0:06:08
021022K1KA,11833,36.076972,140.199887,10/22/2002,13:36:35,0:06:08
021022K1KA,11834,36.076974,140.199882,10/22/2002,13:36:35,0:06:08
021022K1KA,11835,36.076975,140.199877,10/22/2002,13:36:35,0:06:08
021022K1KA,11836,36.076977,140.199873,10/22/2002,13:36:35,0:06:08
021022K1KA,11837,36.076979,140.199868,10/22/2002,13:36:35,0:06:08
021022K1KA,11838,36.07698,140.199863,10/22/2002,13:36:35,0:06:08
021022K1KA,11839,36.076982,140.199858,10/22/2002,13:36:35,0:06:08
021022K1KA,11840,36.076984,140.199853,10/22/2002,13:36:35,0:06:08
021022K1KA,11841,36.076985,140.199849,10/22/2002,13:36:35,0:06:08
021022K1KA,11842,36.076987,140.199844,10/22/2002,13:36:35,0:06:08
021022K1KA,11843,36.076989,140.199839,10/22/2002,13:36:35,0:06:08
021022K1KA,11844,36.07699,140.199834,10/22/2002,13:36:35,0:06:08
021022K1KA,11845,36.076992,140.19983,10/22/2002,13:36:35,0:06:08
021022K1KA,11846,36.076994,140.199825,10/22/2002,13:36:35,0:06:08
021022K1KA,11847,36.076995,140.19982,10/22/2002,13:36:35,0:06:08
021022K1KA,11848,36.076998,140.199816,10/22/2002,13:36:35,0:06:08
021022K1KA,11849,36.077,140.199812,10/22/2002,13:36:35,0:06:08
021022K1KA,11850,36.077003,140.199808,10/22/2002,13:36:35,0:06:08
021022K1KA,11851,36.077005,140.199804,10/22/2002,13:36:36,0:06:09
021022K1KA,11852,36.077008,140.1998,10/22/2002,13:36:36,0:06:09
021022K1KA,11853,36.07701,140.199795,10/22/2002,13:36:36,0:06:09
021022K1KA,11854,36.077013,140.199791,10/22/2002,13:36:36,0:06:09
021022K1KA,11855,36.077016,140.199787,10/22/2002,13:36:36,0:06:09
021022K1KA,11856,36.077018,140.199783,10/22/2002,13:36:36,0:06:09
021022K1KA,11857,36.077021,140.199779,10/22/2002,13:36:36,0:06:09
021022K1KA,11858,36.077023,140.199775,10/22/2002,13:36:36,0:06:09
021022K1KA,11859,36.077026,140.199771,10/22/2002,13:36:36,0:06:09
021022K1KA,11860,36.077028,140.199767,10/22/2002,13:36:36,0:06:09
021022K1KA,11861,36.077031,140.199763,10/22/2002,13:36:36,0:06:09
021022K1KA,11862,36.077033,140.199759,10/22/2002,13:36:36,0:06:09
021022K1KA,11863,36.077036,140.199755,10/22/2002,13:36:36,0:06:09
021022K1KA,11864,36.077038,140.199751,10/22/2002,13:36:36,0:06:09
021022K1KA,11865,36.077041,140.199747,10/22/2002,13:36:36,0:06:09
021022K1KA,11866,36.077043,140.199743,10/22/2002,13:36:36,0:06:09
021022K1KA,11867,36.077046,140.199739,10/22/2002,13:36:36,0:06:09
021022K1KA,11868,36.077048,140.199735,10/22/2002,13:36:36,0:06:09
